tweet_id,timestamp,rating_numerator,dog_name,jpg_url,p1_breed,p1_confidence,p1_is_dog,p2_breed,p2_confidence,p2_is_dog,p3_breed,p3_confidence,p3_dog,tweet_url,tweet_text,tweet_retweet_count,tweet_favorite_count,tweet_source,language
740995100998766593,2016-06-09 19:52:53+00:00,10,Leo,https://pbs.twimg.com/media/CkiLHCjUUAAPwUr.jpg,malamute,0.454363,True,Samoyed,0.215967,True,Siberian_husky,0.07750030000000001,True,https://t.co/nt2x3fHaRJ,This is Leo. He's a vape god. Blows o's for days. Probably drives a Subaru. Definitely owns multiple fedoras. 10/10 ,2614,6145,Twitter for iPhone,en
740676976021798912,2016-06-08 22:48:46+00:00,11,Baloo,https://pbs.twimg.com/media/Ckdpx5KWsAANF6b.jpg,wombat,0.462952,False,Norwegian_elkhound,0.275225,True,Siamese_cat,0.0435593,False,https://t.co/sMbMw5Z2XC,"Meet Baloo. He's expecting a fast ground ball, hence the wide stance. Prepared af. 11/10 nothing runs like a pupper ",6578,17584,Twitter for iPhone,en
740359016048689152,2016-06-08 01:45:19+00:00,9,Chase,https://pbs.twimg.com/media/CkZImGVUoAAwv0b.jpg,golden_retriever,0.8636870000000001,True,kuvasz,0.0485901,True,Labrador_retriever,0.0473966,True,https://t.co/0HmBk5sSbW,This is Chase. He's in a predicament. 9/10 help is on the way buddy ,829,3192,Twitter for iPhone,en
739979191639244800,2016-06-07 00:36:02+00:00,12,Nollie,https://pbs.twimg.com/media/CkTvJTdXAAAEfbT.jpg,Irish_water_spaniel,0.2858,True,wig,0.24065300000000006,False,toy_poodle,0.07491389999999999,True,https://t.co/7AKdkCOlMf,This is Nollie. She's waving at you. If you don't wave back you're a monster. She's also portable as hell. 12/10 ,5695,19325,Twitter for iPhone,en
739932936087216128,2016-06-06 21:32:13+00:00,10,Rorie,https://pbs.twimg.com/media/CkTFEe-W0AA90m1.jpg,redbone,0.243904,True,beagle,0.210975,True,vizsla,0.076443,True,https://t.co/yctnFptdQ1,Say hello to Rorie. She's zen af. Just enjoying a treat in the sunlight. 10/10 would immediately trade lives with ,1040,3930,Twitter for iPhone,en
739844404073074688,2016-06-06 15:40:26+00:00,12,Simba,https://pbs.twimg.com/media/CkR0jrhWYAALL5N.jpg,toy_poodle,0.342397,True,table_lamp,0.104451,False,miniature_poodle,0.079871,True,https://t.co/4qiuC0lXq5,This is Simba. He's the grand prize. The trophy is just for participation. 12/10 would pet so damn well ,829,3682,Twitter for iPhone,en
739606147276148736,2016-06-05 23:53:41+00:00,9,Benji,https://pbs.twimg.com/media/CkOb3FXW0AAUL_U.jpg,Blenheim_spaniel,0.933755,True,cocker_spaniel,0.0417194,True,Brittany_spaniel,0.00671256,True,https://t.co/sLUC4th3Zj,Meet Benji. He just turned 1. Has already given up on a traditional pupper physique. Just inhaled that thing. 9/10 ,1592,5229,Twitter for iPhone,en
739485634323156992,2016-06-05 15:54:48+00:00,6,Kyle,https://pbs.twimg.com/media/CkMuP7SWkAAD-2R.jpg,Walker_hound,0.640256,True,English_foxhound,0.229799,True,beagle,0.037754,True,https://t.co/rRULp7XFnO,This is Kyle. He's a heavy drinker and an avid pot user. Just wants to be pupular. 6/10 I can't support this Kyle ,2811,6917,Twitter for iPhone,en
738885046782832640,2016-06-04 00:08:17+00:00,11,Charles,https://pbs.twimg.com/media/CkEMBz9WYAAGLaa.jpg,bath_towel,0.8783200000000001,False,swab,0.0206333,False,American_Staffordshire_terrier,0.0155351,True,https://t.co/EfejX3iRGr,This is Charles. He's a Nova Scotian Towel Pouncer. Deadly af. Nifty tongue slip. 11/10 would pet with caution ,1103,3650,Twitter for iPhone,en
738537504001953792,2016-06-03 01:07:16+00:00,11,Bayley,https://pbs.twimg.com/media/Cj_P7rSUgAAYQbz.jpg,chow,0.808737,True,gibbon,0.028942400000000007,False,Pembroke,0.026497900000000005,True,https://t.co/AxSiqAKEKu,This is Bayley. She fell asleep trying to escape her evil fence enclosure. 11/10 night night puppo ,1477,4916,Twitter for iPhone,en
738166403467907072,2016-06-02 00:32:39+00:00,12,Axel,https://pbs.twimg.com/media/Cj5-aUQUgAAb43p.jpg,keeshond,0.8788860000000001,True,Norwegian_elkhound,0.0866594,True,malamute,0.0212803,True,https://t.co/P8bgOMMTRs,This is Axel. He's a professional leaf catcher. 12/10 gifted af ,3208,8471,Twitter for iPhone,en
738156290900254721,2016-06-01 23:52:28+00:00,10,Storkson,https://pbs.twimg.com/media/Cj51Oj3VAAEVe4O.jpg,pug,0.751758,True,tub,0.110748,False,bathtub,0.104132,False,https://t.co/nrzvzPuTvC,This is Storkson. He's wet and sad. 10/10 cheer up pup ,618,2416,Twitter for iPhone,en
737826014890496000,2016-06-01 02:00:04+00:00,10,Remy,https://pbs.twimg.com/media/Cj1I1fbWYAAOwff.jpg,vizsla,0.990391,True,Rhodesian_ridgeback,0.00560474,True,Chesapeake_Bay_retriever,0.00286936,True,https://t.co/EZx0YjPjPK,This is Remy. He has some long ass ears (probably magical). Also very proud of broken stick. 10/10 such a good boy ,1700,5096,Twitter for iPhone,en
737800304142471168,2016-06-01 00:17:54+00:00,10,Bella,https://pbs.twimg.com/media/Cj0xdMBVAAEbDHp.jpg,malamute,0.374682,True,Norwegian_elkhound,0.334853,True,limousine,0.0681732,False,https://t.co/KxkOgq80Xj,This is Bella. She's ubering home after a few too many drinks. 10/10 socially conscious af ,3331,9674,Twitter for iPhone,en
736736130620620800,2016-05-29 01:49:16+00:00,13,Chadrick,https://pbs.twimg.com/media/CjlpmZaUgAED54W.jpg,schipperke,0.545502,True,groenendael,0.298622,True,Labrador_retriever,0.030986400000000008,True,https://t.co/447tyBN0mW,This is Chadrick. He's gnarly af 13/10 ,1656,4101,Twitter for iPhone,en
736365877722001409,2016-05-28 01:18:00+00:00,11,Rory,https://pbs.twimg.com/media/CjgYyuvWkAAHU8g.jpg,cup,0.473555,False,toy_poodle,0.082606,True,consomme,0.048298,False,https://t.co/e3tfXJLi40,This is Rory. He's extremely impatient. 11/10 settle down pupper ,1188,3847,Twitter for iPhone,en
735991953473572864,2016-05-27 00:32:10+00:00,11,Maxaroni,https://pbs.twimg.com/media/CjbExRKUoAAs089.jpg,cocker_spaniel,0.961643,True,toy_poodle,0.0115469,True,soft-coated_wheaten_terrier,0.00490333,True,https://t.co/A216OjIdca,This is Maxaroni. He's curly af. Also rather fabulous. 11/10 would hug well ,1102,3465,Twitter for iPhone,en
735635087207878657,2016-05-26 00:54:06+00:00,11,Dakota,https://pbs.twimg.com/media/CjWANBlVAAAaN-a.jpg,pug,0.8918709999999999,True,goose,0.0143766,False,fur_coat,0.00845143,False,https://t.co/IvFSlNXpgj,This is Dakota. He hasn't grow into his skin yet. 11/10 would squeeze softly ,2257,5954,Twitter for iPhone,en
735256018284875776,2016-05-24 23:47:49+00:00,8,Kellogg,https://pbs.twimg.com/media/CjQnclkVEAA4pnK.jpg,Staffordshire_bullterrier,0.523191,True,French_bulldog,0.351104,True,doormat,0.0280753,False,https://t.co/MRYv7nDPyS,This is Kellogg. He accidentally opened the front facing camera. 8/10 get it together doggo ,846,3216,Twitter for iPhone,en
735137028879360001,2016-05-24 15:55:00+00:00,9,Buckley,https://pbs.twimg.com/media/CjO7OfeWgAAUQy-.jpg,Walker_hound,0.413535,True,beagle,0.233891,True,English_foxhound,0.164943,True,https://t.co/5bdCpPlno9,Meet Buckley. His family &amp; some neighbors came over to watch him perform but he's nervous af. 9/10 u got this pupper ,937,3027,Twitter for iPhone,en
734912297295085568,2016-05-24 01:02:00+00:00,10,Jax,https://pbs.twimg.com/media/CjLuzPvUoAAbU5k.jpg,Maltese_dog,0.847292,True,feather_boa,0.0593786,False,Old_English_sheepdog,0.052758000000000006,True,https://t.co/9MGouPwQmK,This is Jax. He's a literal fluffball. Sneaky tongue slip. 10/10 would pet nonstop ,510,2659,Twitter for iPhone,en
734776360183431168,2016-05-23 16:01:50+00:00,11,Livvie,https://pbs.twimg.com/media/CjJzMlBUoAADMLx.jpg,Siberian_husky,0.304902,True,Eskimo_dog,0.155147,True,malamute,0.050942400000000006,True,https://t.co/qw07vhVHuO,This is Livvie. Someone should tell her it's been 47 years since Woodstock. Magical eyes tho 11/10 would stare into ,512,2418,Twitter for iPhone,en
733828123016450049,2016-05-21 01:13:53+00:00,10,Terry,https://pbs.twimg.com/media/Ci8UxxcW0AYgHDh.jpg,beagle,0.472324,True,Walker_hound,0.121779,True,Saint_Bernard,0.11464,True,https://t.co/RFToQQI8fJ,This is Terry. The harder you hug him the farther his tongue sticks out. 10/10 magical af ,751,3458,Twitter for iPhone,en
733822306246479872,2016-05-21 00:50:46+00:00,10,Moose,https://pbs.twimg.com/media/Ci8Pfg_UUAA2m9i.jpg,Lhasa,0.457356,True,Shih-Tzu,0.371282,True,Tibetan_terrier,0.048359,True,https://t.co/mVfqRdppTL,This is Moose. He's a Polynesian Floofer. Dapper af. 10/10 would pet diligently ,983,3547,Twitter for iPhone,en
733460102733135873,2016-05-20 00:51:30+00:00,11,Hermione,https://pbs.twimg.com/media/Ci3GDeyUoAAKOxn.jpg,chow,0.931275,True,beaver,0.0288311,False,dhole,0.017379,False,https://t.co/0b41Q4DKCA,This is Hermione. Her face is as old as time. Appears fluffy af tho. 11/10 pretty damn majestic ,1221,4034,Twitter for iPhone,en
732732193018155009,2016-05-18 00:39:02+00:00,12,Ralpher,https://pbs.twimg.com/media/CiswCQhWYAI5-QW.jpg,koala,0.162935,False,Staffordshire_bullterrier,0.127969,True,mongoose,0.096421,False,https://t.co/rVOLuNRpjH,This is Ralpher. He's an East Guinean Flop Dog. Cuddly af. 12/10 ,514,2349,Twitter for iPhone,en
732726085725589504,2016-05-18 00:14:46+00:00,11,Aldrick,https://pbs.twimg.com/media/CisqdVcXEAE3iW7.jpg,Pomeranian,0.961902,True,Samoyed,0.0242893,True,chow,0.00577178,True,https://t.co/QwiCVLPMNL,This is Aldrick. He looks wise af. Also exceptionally fluffy. Only two legs tho (unfortunate). 11/10 would still hug ,856,3438,Twitter for iPhone,en
732375214819057664,2016-05-17 01:00:32+00:00,11,Kyle,https://pbs.twimg.com/media/CinrX2EWkAABDYt.jpg,tennis_ball,0.998673,False,basset,0.000547053,True,golden_retriever,0.00035998,True,https://t.co/aA2GiTGvlE,This is Kyle (pronounced 'Mitch'). He strives to be the best doggo he can be. 11/10 would pat on head approvingly ,2407,7801,Twitter for iPhone,en
732005617171337216,2016-05-16 00:31:53+00:00,11,Larry,https://pbs.twimg.com/media/CiibOMzUYAA9Mxz.jpg,English_setter,0.677408,True,Border_collie,0.052724,True,cocker_spaniel,0.0485719,True,https://t.co/ghyT4Ubk1r,This is Larry. He has no self control. Tongue still nifty af tho 11/10 ,5165,14346,Twitter for iPhone,en
731285275100512256,2016-05-14 00:49:30+00:00,12,Solomon,https://pbs.twimg.com/media/CiYME3tVAAENz99.jpg,Pembroke,0.967103,True,Cardigan,0.0211264,True,Chihuahua,0.00223107,True,https://t.co/5phLAnGPTP,This is Solomon. He's a Beneroo Cumberflop. 12/10 would hug passionately ,964,3377,Twitter for iPhone,en
730573383004487680,2016-05-12 01:40:42+00:00,10,Rooney,https://pbs.twimg.com/media/CiOEnI6WgAAmq4E.jpg,American_Staffordshire_terrier,0.810158,True,Labrador_retriever,0.058204999999999986,True,Weimaraner,0.027929500000000003,True,https://t.co/CnUl2uDBBV,This is Rooney. He can't comprehend glass. 10/10 it'll be ok pupper ,2050,4716,Twitter for iPhone,en
730427201120833536,2016-05-11 15:59:50+00:00,11,Crystal,https://pbs.twimg.com/media/CiL_qh0W0AAu5VA.jpg,Eskimo_dog,0.682082,True,Siberian_husky,0.289288,True,Staffordshire_bullterrier,0.00877069,True,https://t.co/WyqNFvEulG,This is Crystal. She's flawless. Really wants to be a frat bro. 11/10 who does she even know here? ,997,3364,Twitter for iPhone,en
730211855403241472,2016-05-11 01:44:07+00:00,11,Ziva,https://pbs.twimg.com/media/CiI7zVZUoAEzGW7.jpg,pug,0.341663,True,Norwegian_elkhound,0.171222,True,German_shepherd,0.124687,True,https://t.co/K7pthJXjWE,This is Ziva. She doesn't know how her collar works. 11/10 would totally fix for her ,1020,3684,Twitter for iPhone,en
729823566028484608,2016-05-10 00:01:12+00:00,13,Stefan,https://pbs.twimg.com/media/CiDap8fWEAAC4iW.jpg,kelpie,0.218408,True,Arabian_camel,0.114368,False,coyote,0.0964093,False,https://t.co/Ebjt6Y4fMh,This is Stefan. He's a downright remarkable pup. 13/10 ,1192,3837,Twitter for iPhone,en
729463711119904772,2016-05-09 00:11:16+00:00,13,Pupcasso,https://pbs.twimg.com/media/Ch-TXpFXAAAwPGf.jpg,German_shepherd,0.829307,True,Doberman,0.0225,True,basenji,0.0211901,True,https://t.co/f2VUpy4WO0,Meet Pupcasso. You can't afford his art. 13/10 talented af ,2217,5584,Twitter for iPhone,en
728986383096946689,2016-05-07 16:34:32+00:00,11,Puff,https://pbs.twimg.com/media/Ch3hOGWUYAE7w0y.jpg,Maltese_dog,0.95207,True,toy_poodle,0.0272706,True,miniature_poodle,0.00487436,True,https://t.co/kiuXRXcg4B,"This is Puff. He started out on the streets (first pic), but don't let the new smile fool you, still tough af. 11/10 ",784,3031,Twitter for iPhone,en
728751179681943552,2016-05-07 00:59:55+00:00,10,Flurpson,https://pbs.twimg.com/media/Ch0LVPdW0AEdHgU.jpg,Saint_Bernard,0.48205,True,collie,0.20274,True,borzoi,0.0379758,True,https://t.co/XD3ort1PsE,This is Flurpson. He can't believe it's not butter. 10/10 ,649,2667,Twitter for iPhone,en
728409960103686147,2016-05-06 02:24:02+00:00,10,Wallace,https://pbs.twimg.com/media/ChvU_DwWMAArx5L.jpg,Siamese_cat,0.478278,False,Saint_Bernard,0.0942456,True,king_penguin,0.0821567,False,https://t.co/5i8fORVKgr,This is Wallace. He's a skater pup. He said see ya later pup. Can easily do a kick flip. Gnarly af. 10/10 v petable ,1913,4731,Twitter for iPhone,en
728387165835677696,2016-05-06 00:53:27+00:00,12,Enchilada,https://pbs.twimg.com/media/ChvAQuMWMAAVaKD.jpg,collie,0.266414,True,Great_Pyrenees,0.138546,True,keeshond,0.109014,True,https://t.co/SiaiTWgsfP,"This is Enchilada (yes, that's her real name). She's a Low-Cruisin Plopflopple. Very rare. Only a few left. 12/10 ",922,3580,Twitter for iPhone,en
728046963732717569,2016-05-05 02:21:37+00:00,11,Raymond,https://pbs.twimg.com/media/ChqK2cVWMAAE5Zj.jpg,Newfoundland,0.255971,True,groenendael,0.175583,True,German_shepherd,0.164135,True,https://t.co/9aMxSbOaAZ,This is Raymond. He controls fountains with his tongue. 11/10 pretty damn magical ,1156,4144,Twitter for iPhone,en
728015554473250816,2016-05-05 00:16:48+00:00,11,Rueben,https://pbs.twimg.com/media/ChpuRyvVAAARMoq.jpg,cocker_spaniel,0.384559,True,golden_retriever,0.091661,True,sandbar,0.0817989,False,https://t.co/Z167HgtnBi,This is Rueben. He has reached ultimate pupper zen state. 11/10 tranquil af ,1055,3978,Twitter for iPhone,en
727685679342333952,2016-05-04 02:26:00+00:00,12,Cilantro,https://pbs.twimg.com/media/ChlCQg-VIAQ_8g4.jpg,Border_collie,0.462408,True,collie,0.214556,True,Eskimo_dog,0.0356036,True,https://t.co/yJ26LNuyj5,This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in ,609,2861,Twitter for iPhone,en
727175381690781696,2016-05-02 16:38:15+00:00,10,Karll,https://pbs.twimg.com/media/ChdyJvdWwAA5HGd.jpg,flat-coated_retriever,0.656463,True,Great_Dane,0.0847658,True,Labrador_retriever,0.0589085,True,https://t.co/vXLkvyNQHp,This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already ,1333,3777,Twitter for iPhone,en
726935089318363137,2016-05-02 00:43:25+00:00,12,Sprout,https://pbs.twimg.com/media/ChaXmuAXEAE66KP.jpg,teddy,0.821615,False,toy_poodle,0.083749,True,Lakeland_terrier,0.033318,True,https://t.co/DxlX1yTVYY,This is Sprout. He's just precious af. 12/10 I'd do anything for Sprout ,2333,6623,Twitter for iPhone,en
726887082820554753,2016-05-01 21:32:40+00:00,10,Blitz,https://pbs.twimg.com/media/ChZr8SdWIAAVQKt.jpg,soft-coated_wheaten_terrier,0.5159189999999999,True,Irish_terrier,0.162655,True,Chesapeake_Bay_retriever,0.125182,True,https://t.co/2AVcJ2BZsy,This is Blitz. He's a new dad struggling to cope mentally with the pressures of being a father. Sick shades 10/10 ,1451,3696,Twitter for iPhone,en
726828223124897792,2016-05-01 17:38:46+00:00,12,Bloop,https://pbs.twimg.com/media/ChY2aHyWMAAbNQE.jpg,miniature_pinscher,0.255327,True,Border_terrier,0.181279,True,Labrador_retriever,0.125185,True,https://t.co/DWNrPPXgHA,This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress ,964,3442,Twitter for iPhone,en
725842289046749185,2016-04-29 00:21:01+00:00,12,Colby,https://pbs.twimg.com/media/ChK1tdBWwAQ1flD.jpg,toy_poodle,0.420463,True,miniature_poodle,0.13264,True,Chesapeake_Bay_retriever,0.121523,True,https://t.co/vtVHtKFtBH,This is Colby. He's currently regretting all those times he shook your hand for an extra treat. 12/10 ,2557,6838,Twitter for iPhone,en
725786712245440512,2016-04-28 20:40:11+00:00,11,Lillie,https://pbs.twimg.com/media/ChKDKmIWIAIJP_e.jpg,chow,0.33576100000000003,True,Samoyed,0.167173,True,kuvasz,0.145715,True,https://t.co/uIdGqug9rw,Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out. 11/10 relatable af ,1318,4023,Twitter for iPhone,en
725729321944506368,2016-04-28 16:52:08+00:00,12,Lola,https://pbs.twimg.com/media/ChJO9YaWYAEL0zC.jpg,boxer,0.599076,True,bull_mastiff,0.177318,True,French_bulldog,0.141461,True,https://t.co/adQt5a6TZU,This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet ,1706,5020,Twitter for iPhone,en
724983749226668032,2016-04-26 15:29:30+00:00,12,Fred,https://pbs.twimg.com/media/Cg-o3w0WgAANXdv.jpg,golden_retriever,0.67575,True,Great_Pyrenees,0.0951679,True,cocker_spaniel,0.0760429,True,https://t.co/qFqLtudIiD,This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you ,1244,3606,Twitter for iPhone,en
724405726123311104,2016-04-25 01:12:38+00:00,10,Ashleigh,https://pbs.twimg.com/media/Cg2bKLAWwAA0WEm.jpg,golden_retriever,0.240695,True,cocker_spaniel,0.202444,True,feather_boa,0.159348,False,https://t.co/nRUaKWnJfH,This is Ashleigh. She's having Coachella withdrawals. Didn't even go tho. 10/10 stay strong pupper ,1591,5111,Twitter for iPhone,en
724049859469295616,2016-04-24 01:38:33+00:00,10,Kreggory,https://pbs.twimg.com/media/CgxXf1TWYAEjY61.jpg,Border_collie,0.581835,True,collie,0.344588,True,Shetland_sheepdog,0.0435842,True,https://t.co/XTsZTgilnT,This is Kreggory. He just took a look at his student debt. 10/10 can't even comprehend it ,1706,4192,Twitter for iPhone,en
724046343203856385,2016-04-24 01:24:35+00:00,10,Sarge,https://pbs.twimg.com/media/CgxUTS_XEAAC0pv.jpg,boxer,0.8262719999999999,True,bull_mastiff,0.158595,True,Great_Dane,0.0118586,True,https://t.co/pIQEdbBxdL,"This is Sarge. Not even he knows what his tongue is doing, but it's pretty damn spectacular. 10/10 ",535,2565,Twitter for iPhone,en
724004602748780546,2016-04-23 22:38:43+00:00,11,Luther,https://pbs.twimg.com/media/CgwuWCeW4AAsgbD.jpg,Siamese_cat,0.950526,False,pug,0.0188769,True,quilt,0.007627600000000002,False,https://t.co/EdKG43VvEl,This is Luther. He saw a ghost. Spooked af. 11/10 hang in there pupper ,1477,4039,Twitter for iPhone,en
723912936180330496,2016-04-23 16:34:28+00:00,12,Sugar,https://pbs.twimg.com/media/Cgva-QqUUAA7Hv9.jpg,Samoyed,0.991772,True,Pomeranian,0.00362638,True,chow,0.00223183,True,https://t.co/AhMfUu6Onm,This is Sugar. She's a Bolivian Superfloof. Spherical af. 12/10 would never let go of ,1178,3756,Twitter for iPhone,en
723688335806480385,2016-04-23 01:41:59+00:00,12,Reginald,https://pbs.twimg.com/media/CgsOszGW0AAruKp.jpg,teddy,0.263256,False,chow,0.0890102,True,Irish_terrier,0.06530570000000001,True,https://t.co/YgNuDQbv89,This is Reginald. He starts screaming at random. 12/10 cuddly af ,2812,7380,Twitter for iPhone,en
723673163800948736,2016-04-23 00:41:42+00:00,10,Ivar,https://pbs.twimg.com/media/CgsA5eFWgAAu0qn.jpg,golden_retriever,0.83939,True,Labrador_retriever,0.0657058,True,hand_blower,0.012941,False,https://t.co/Dz6MiVssVU,This is Ivar. She is a badass Viking warrior. Will sack your village. 10/10 savage af ,849,2920,Twitter for iPhone,en
723179728551723008,2016-04-21 16:00:57+00:00,8,Jangle,https://pbs.twimg.com/media/CglAHjAUgAAfxcq.jpg,tennis_ball,0.176495,False,badger,0.0599052,False,Norwegian_elkhound,0.0568505,True,https://t.co/8dNWp1cSEa,This is Jangle. She's addicted to broccoli. It's the only thing she cares about. Tragic af. 8/10 get help pup ,1785,5115,Twitter for iPhone,en
722613351520608256,2016-04-20 02:30:23+00:00,12,Schnitzel,https://pbs.twimg.com/media/Cgc9AjMVIAERdUA.jpg,Labrador_retriever,0.5309149999999999,True,golden_retriever,0.28823000000000004,True,chow,0.0448537,True,https://t.co/qjd0UJKYUY,Meet Schnitzel. He's a Tropicana Floofboop. Getting too big for his favorite basket. 12/10 just so damn fluffy ,1567,4806,Twitter for iPhone,en
721503162398597120,2016-04-17 00:58:53+00:00,11,Panda,https://pbs.twimg.com/media/CgNLS1PW8AAxWSN.jpg,Pomeranian,0.99775,True,Chihuahua,0.001248,True,Pekinese,0.000775002,True,https://t.co/IOAk9i4UvE,This is Panda. He's happy af. 11/10 ,1751,4452,Twitter for iPhone,en
721001180231503872,2016-04-15 15:44:11+00:00,11,Oliver,https://pbs.twimg.com/media/CgGCvxAUkAAx55r.jpg,Samoyed,0.950053,True,washbasin,0.00632139,False,tub,0.00624335,False,https://t.co/AFzzKqR4tT,This is Oliver. Bath time is upon him. His fear of the wetness postpones his ultimate pupper destiny. 11/10 ,588,2438,Twitter for iPhone,en
720785406564900865,2016-04-15 01:26:47+00:00,12,Archie,https://pbs.twimg.com/media/CgC-gMCWcAAawUE.jpg,Chihuahua,0.8964219999999999,True,dingo,0.027929400000000004,False,kelpie,0.0179158,True,https://t.co/0l4I8famYp,This is Archie. He hears everything you say. Doesn't matter where you are. 12/10 ,735,2997,Twitter for iPhone,en
720775346191278080,2016-04-15 00:46:48+00:00,10,Berkeley,https://pbs.twimg.com/media/CgC1WqMW4AI1_N0.jpg,Newfoundland,0.48997,True,groenendael,0.174497,True,giant_schnauzer,0.07906669999999999,True,https://t.co/XSEXdQupej,This is Berkeley. He's in a predicament. 10/10 someone help him ,633,2367,Twitter for iPhone,en
720389942216527872,2016-04-13 23:15:21+00:00,11,Ralphé,https://pbs.twimg.com/media/Cf9W1J-UMAErahM.jpg,Pembroke,0.873977,True,Cardigan,0.0433385,True,Eskimo_dog,0.0191971,True,https://t.co/Pb6iMmo0wk,This is Ralphé. He patrols the lake. Looking for babes. 11/10 ,2398,6139,Twitter for iPhone,en
720059472081784833,2016-04-13 01:22:10+00:00,9,Charleson,https://pbs.twimg.com/media/Cf4qRcmWEAA9V4h.jpg,Mexican_hairless,0.451852,True,redbone,0.254884,True,Italian_greyhound,0.0948181,True,https://t.co/pRHX8yn9Yu,This is Charleson. He lost his plunger. Looked everywhere. Can't find it. So sad. 9/10 would comfort ,1074,3721,Twitter for iPhone,en
720043174954147842,2016-04-13 00:17:25+00:00,11,Neptune,https://pbs.twimg.com/media/Cf4bcm8XEAAX4xV.jpg,Samoyed,0.954517,True,Eskimo_dog,0.0291296,True,white_wolf,0.00446203,False,https://t.co/SoZq2Xoopv,This is Neptune. He's a Snowy Swiss Mountain Floofapolis. Cheeky wink. Tongue nifty af. 11/10 would pet so firmly ,1924,4750,Twitter for iPhone,en
719551379208073216,2016-04-11 15:43:12+00:00,10,Harnold,https://pbs.twimg.com/media/CfxcKU6W8AE-wEx.jpg,malamute,0.873233,True,Siberian_husky,0.07643539999999999,True,Eskimo_dog,0.035745,True,https://t.co/S6JHaSMtln,This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold ,1813,4872,Twitter for iPhone,en
719367763014393856,2016-04-11 03:33:34+00:00,11,Sid,https://pbs.twimg.com/media/Cfu1KSRXEAACC5X.jpg,swing,0.171486,False,soft-coated_wheaten_terrier,0.050971,True,Tibetan_terrier,0.0477594,True,https://t.co/7mmjyearQW,Meet Sid &amp; Murphy. Murphy floats alongside Sid and whispers motivational quotes in his ear. Magical af. Both 11/10 ,714,2697,Twitter for iPhone,en
719339463458033665,2016-04-11 01:41:07+00:00,10,Lucy,https://pbs.twimg.com/media/Cfuba6NW4AIeMHk.jpg,golden_retriever,0.765778,True,borzoi,0.0711481,True,Leonberg,0.0703705,True,https://t.co/HW50zkcf2R,Say hello to Lucy and Sophie. They think they're the same size. Both 10/10 would snug at same time ,1180,4289,Twitter for iPhone,en
719332531645071360,2016-04-11 01:13:34+00:00,11,Pippa,https://pbs.twimg.com/media/CfuVGl3WEAEKb16.jpg,Dandie_Dinmont,0.224415,True,miniature_poodle,0.204882,True,Norfolk_terrier,0.0906329,True,https://t.co/htrlmC7saz,This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 ,911,3313,Twitter for iPhone,en
718971898235854848,2016-04-10 01:20:33+00:00,10,Sadie,https://pbs.twimg.com/media/CfpNGTHUIAAA8XC.jpg,golden_retriever,0.14039400000000002,True,Saint_Bernard,0.118769,True,Labrador_retriever,0.0754917,True,https://t.co/JRckDkZVRT,This is Sadie. She is prepared for battle. 10/10 ,1036,3353,Twitter for iPhone,en
718939241951195136,2016-04-09 23:10:47+00:00,12,Otis,https://pbs.twimg.com/media/CfovbK4WIAAkTn3.jpg,Pembroke,0.7663270000000001,True,Cardigan,0.222126,True,toilet_tissue,0.00675723,False,https://t.co/I9qoe1uEih,This is Otis. Everybody look at Otis. 12/10 would probably faint while petting ,1676,5069,Twitter for iPhone,en
718613305783398402,2016-04-09 01:35:37+00:00,11,Carper,https://pbs.twimg.com/media/CfkG_PMWsAAH0MZ.jpg,Labrador_retriever,0.58458,True,German_short-haired_pointer,0.34065700000000004,True,Chesapeake_Bay_retriever,0.0319751,True,https://t.co/lK9YDkRzPj,This is Carper. He's a Tortellini Angiosperm. In desperate need of a petting. 11/10 would hug softly ,458,2350,Twitter for iPhone,en
718460005985447936,2016-04-08 15:26:28+00:00,9,Bowie,https://pbs.twimg.com/media/Cfh7j6CWQAAndTd.jpg,badger,0.356946,False,Boston_bull,0.252781,True,kelpie,0.113433,True,https://t.co/JyNmyjy3fe,Meet Bowie. He's listening for underground squirrels. Smart af. Left eye is considerably magical. 9/10 would so pet ,502,2597,Twitter for iPhone,en
718246886998687744,2016-04-08 01:19:36+00:00,3,Alexanderson,https://pbs.twimg.com/media/Cfe5tLWXEAIaoFO.jpg,Chihuahua,0.354488,True,carton,0.159672,False,Siberian_husky,0.05749830000000001,True,https://t.co/FmxOpf2Sgl,This is Alexanderson. He's got a weird ass birth mark. Dreadful at fetch. Won't eat kibble. 3/10 wtf @Target ,476,1841,Twitter for iPhone,en
